backbone,dataset,method,train_seed,gate_status,gate_floor,score,calibration,alpha,rho_cal,rho_test,split_seed,n_eval,worst_group_acc,base_top1,marginal_cov,worst_group,worst_group_cov,mean_group_cov,cov_range,n_cal_worst_group,cov_gap,mean_set_size,worst_group_set_size,set_size_disparity,div_wasserstein1,div_ks_stat,div_ks_pvalue,rho_cal_realized,rho_test_realized
resnet50_erm,waterbirds,afr,0,kept,0.4,RAPS,marginal_split,0.1,0.95,0.5,4,2622,0.6858638743455497,0.795957284515637,0.9111365369946606,2,0.8595419847328244,0.9111018665053062,0.09777508843790728,66,0.04045801526717563,1.315026697177727,1.3083969465648855,0.15001629119344617,0.06393578864425595,0.10606922620179528,2.8435804471378576e-05,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,RAPS,marginal_split,0.1,0.95,0.5,5,2622,0.6858638743455497,0.7868039664378337,0.8951182303585049,2,0.8045801526717558,0.8950649320424502,0.16188326196239056,66,0.09541984732824427,1.2681159420289856,1.282442748091603,0.08584062558182826,0.0763490584269345,0.15595183116847836,6.73242067525282e-11,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,RAPS,marginal_split,0.1,0.95,0.5,6,2622,0.6858638743455497,0.7982456140350878,0.8832951945080092,2,0.8015267175572519,0.8832369437721095,0.16188791658908952,66,0.09847328244274811,1.223493516399695,1.2427480916030533,0.11322379445168496,0.05116451054557037,0.12733305650096827,2.037501719706584e-07,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,RAPS,marginal_split,0.1,0.95,0.5,7,2622,0.6858638743455497,0.7890922959572845,0.8954996186117468,2,0.8137404580152672,0.8954518478867994,0.14967417613107425,66,0.08625954198473285,1.2829900839054158,1.3358778625954197,0.11179249674176117,0.06503226225599669,0.1350830691136578,2.7847484090358867e-08,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,RAPS,marginal_split,0.1,0.95,0.5,8,2622,0.6858638743455497,0.7978642257818459,0.8977879481311976,2,0.8106870229007633,0.8977366877676409,0.15882517222118786,66,0.08931297709923669,1.255530129672006,1.2900763358778626,0.10716114317631731,0.08535957204993468,0.17679575592699387,6.765905612319497e-14,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,RAPS,marginal_split,0.1,0.95,0.5,9,2622,0.6858638743455497,0.7818459191456903,0.8852021357742181,2,0.8030534351145038,0.8851523226587228,0.15731241854403277,66,0.09694656488549624,1.2398932112890924,1.2580152671755724,0.04765406814373496,0.09534935935617442,0.15388723091311993,1.2595562246900558e-10,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,0,2622,0.6858638743455497,0.782608695652174,0.8871090770404272,3,0.8248995983935743,0.8975173420956555,0.14479737130339543,1245,0.07510040160642573,1.2391304347826086,1.2883534136546184,0.1671412924424973,0.1893023043096589,0.23421266766412052,5.972134327124236e-32,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,1,2622,0.6858638743455497,0.8089244851258581,0.8916857360793288,2,0.7575757575757576,0.8748174516246805,0.20708287696239502,66,0.14242424242424245,1.2074752097635393,1.1818181818181819,0.06666666666666665,0.12906584122641143,0.16702233603642055,0.04880042836476422,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,2,2622,0.6858638743455497,0.7944317315026698,0.9073226544622426,2,0.7878787878787878,0.8938116100766702,0.18181818181818188,66,0.11212121212121218,1.2650648360030512,1.3333333333333333,0.12530120481927698,0.14397673171426154,0.2035495803101437,0.008164871572506385,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,3,2622,0.6858638743455497,0.7982456140350878,0.9061784897025171,2,0.8484848484848485,0.8932092004381161,0.1105512960934647,66,0.051515151515151514,1.2646834477498092,1.2424242424242424,0.14297188755020085,0.050032478486594395,0.13792858159055343,0.15709281654147442,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,4,2622,0.6858638743455497,0.7967200610221206,0.9241037376048817,2,0.8636363636363636,0.9241694048922965,0.12121212121212122,66,0.036363636363636376,1.3337147215865752,1.2575757575757576,0.15527564804673233,0.03437972657241156,0.12896571347275573,0.21517091446634284,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,5,2622,0.6858638743455497,0.7993897787948131,0.8943554538520213,2,0.7878787878787878,0.8869843008397225,0.18181818181818188,66,0.11212121212121218,1.2536231884057971,1.2727272727272727,0.08594377510040152,0.09454112886336836,0.1503414425949637,0.09805966010243784,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,6,2622,0.6858638743455497,0.7963386727688787,0.8897787948131197,2,0.7727272727272727,0.8738134355604235,0.18229280759401245,66,0.12727272727272732,1.2570556826849733,1.2727272727272727,0.15863453815261042,0.15370590926710925,0.1839166310997297,0.022317151745101283,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,7,2622,0.6858638743455497,0.8093058733790999,0.9046529366895499,2,0.7272727272727273,0.8708835341365462,0.23256663015699153,66,0.17272727272727273,1.27116704805492,1.2727272727272727,0.0987951807228915,0.2004258913375158,0.24608763693270735,0.0006446147418589048,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,8,2622,0.6858638743455497,0.8108314263920672,0.8966437833714722,2,0.803030303030303,0.8881891201168309,0.16484118291347216,66,0.09696969696969704,1.2379862700228832,1.3181818181818181,0.12300109529025183,0.16043351990623742,0.22954901123915208,0.001835198705418575,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.95,9,2622,0.6858638743455497,0.7990083905415714,0.8897787948131197,2,0.7575757575757576,0.8702263599853961,0.19342825848849943,66,0.14242424242424245,1.226926010678871,1.2424242424242424,0.049616648411829,0.17329386762418844,0.21542893725992318,0.004223803733389852,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,0,2622,0.6858638743455497,0.7871853546910755,0.8871090770404272,3,0.823728813559322,0.8897852244792341,0.1381032475093803,1245,0.07627118644067798,1.2356979405034325,1.2847457627118644,0.12444041920041404,0.18008364392699888,0.2206927760408096,3.487465184104149e-28,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,1,2622,0.6858638743455497,0.8062547673531655,0.8897787948131197,2,0.732824427480916,0.8692133523094838,0.2324298098072196,66,0.167175572519084,1.2074752097635393,1.213740458015267,0.06355932203389814,0.19350603567968713,0.21705621152178375,1.2502275879113956e-05,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,2,2622,0.6858638743455497,0.795957284515637,0.906559877955759,2,0.7709923664122137,0.8921076465260706,0.20610687022900764,66,0.12900763358778633,1.2639206712433257,1.2748091603053435,0.1135593220338984,0.16105523832418317,0.18096904581684906,0.00048693057148883624,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,3,2622,0.6858638743455497,0.7978642257818459,0.9046529366895499,2,0.8015267175572519,0.8876552594126018,0.1594902315952904,66,0.09847328244274811,1.265446224256293,1.2671755725190839,0.14406779661016955,0.09566011317042424,0.13937809702716036,0.01424694299238449,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,4,2622,0.6858638743455497,0.7955758962623951,0.9218154080854309,2,0.8396946564885496,0.9175475481951093,0.14503816793893132,66,0.06030534351145045,1.3337147215865752,1.282442748091603,0.15169491525423728,0.07805984605811238,0.13747812736538562,0.016252324546507078,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,5,2622,0.6858638743455497,0.7963386727688787,0.8920671243325705,2,0.7709923664122137,0.8823602665286583,0.1984732824427481,66,0.12900763358778633,1.2540045766590389,1.251908396946565,0.09219821451675503,0.12903936278504682,0.17334158696498234,0.0009670149975144097,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,6,2622,0.6858638743455497,0.7967200610221206,0.889397406559878,2,0.8015267175572519,0.8808772156812006,0.1552529434596972,66,0.09847328244274811,1.2528604118993134,1.2671755725190839,0.19989649372493212,0.12100172168814147,0.159303262738224,0.0031611766627888394,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,7,2622,0.6858638743455497,0.8070175438596491,0.9057971014492754,2,0.7938931297709924,0.8916839177125113,0.16458144650019413,66,0.10610687022900767,1.2715484363081617,1.282442748091603,0.10000000000000009,0.16612862314762625,0.19619331884861838,0.00011280069704712871,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,8,2622,0.6858638743455497,0.8127383676582761,0.8977879481311976,2,0.8244274809160306,0.8957174278690646,0.14252167162634233,66,0.07557251908396945,1.236842105263158,1.297709923664122,0.10533704230818985,0.1283226265106646,0.16977148268116363,0.0013216472347211637,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.9,9,2622,0.6858638743455497,0.7982456140350878,0.8886346300533944,2,0.8015267175572519,0.885543084486997,0.16030534351145043,66,0.09847328244274811,1.2273073989321128,1.2213740458015268,0.033050847457626986,0.11681996552889452,0.1496501910695297,0.006723661091748913,0.9496567505720824,0.9000762776506483
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,0,2622,0.6858638743455497,0.7864225781845919,0.8863463005339436,2,0.8129770992366412,0.8867432814967363,0.14885496183206115,66,0.08702290076335883,1.240274599542334,1.2557251908396947,0.10087033088583097,0.09278952427913806,0.13722667874239874,0.0002463293283170159,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,1,2622,0.6858638743455497,0.8035850495804729,0.8867276887871853,2,0.7595419847328244,0.8755275835219292,0.2070929056389582,66,0.1404580152671756,1.2090007627765065,1.2290076335877862,0.0676835081029552,0.17567235721922034,0.2016366929745116,7.085106300600496e-09,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,2,2622,0.6858638743455497,0.7963386727688787,0.902745995423341,2,0.7900763358778626,0.89341175528857,0.17557251908396942,66,0.10992366412213739,1.2562929061784898,1.251908396946565,0.1134413727359389,0.14058496599841325,0.16600465778237805,3.788093718109787e-06,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,3,2622,0.6858638743455497,0.8020594965675057,0.9061784897025171,2,0.8129770992366412,0.8977042839781981,0.14889134690253902,66,0.08702290076335883,1.2658276125095347,1.3015267175572518,0.14394661582459478,0.11019904117080487,0.15805408202872298,1.3077569692167503e-05,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,4,2622,0.6858638743455497,0.7929061784897025,0.9187643020594966,2,0.8587786259541985,0.9163070608867769,0.10687022900763354,66,0.04122137404580151,1.3333333333333333,1.297709923664122,0.1544327931363203,0.07292088679191756,0.13410855220597748,0.00036478549885490894,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,5,2622,0.6858638743455497,0.7971014492753623,0.8905415713196033,2,0.7748091603053435,0.8850695682547537,0.2022900763358778,66,0.1251908396946565,1.25209763539283,1.2633587786259541,0.08940903368529818,0.14435500490487513,0.17660111269245699,6.653672599617958e-07,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,6,2622,0.6858638743455497,0.7921434019832189,0.8852021357742181,2,0.7862595419847328,0.8803013047686273,0.1717557251908397,66,0.11374045801526722,1.2540045766590389,1.2709923664122138,0.18193990641759883,0.13258890284558852,0.18426704618967524,1.7754905528063711e-07,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,7,2622,0.6858638743455497,0.8035850495804729,0.9012204424103738,2,0.7862595419847328,0.8917425901803973,0.17938931297709926,66,0.11374045801526722,1.268878718535469,1.3244274809160306,0.11832061068702293,0.18416210122395874,0.22073036615344804,1.4614872869864121e-10,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,8,2622,0.6858638743455497,0.8032036613272311,0.8924485125858124,2,0.7862595419847328,0.885545303051252,0.18037534838704983,66,0.11374045801526722,1.236460717009916,1.282442748091603,0.09273826763402426,0.17624856349747686,0.21223961702678226,8.578441422137813e-10,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.8,9,2622,0.6858638743455497,0.7986270022883295,0.889397406559878,2,0.7786259541984732,0.8814910965732541,0.17938931297709926,66,0.12137404580152678,1.2185354691075514,1.1908396946564885,0.05606575509936751,0.12245508497340538,0.13844934661663863,0.00020899276321599195,0.9496567505720824,0.8001525553012967
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,0,2622,0.6858638743455497,0.7860411899313501,0.8852021357742181,2,0.7989821882951654,0.8841948144821966,0.1653944020356234,66,0.10101781170483459,1.2372234935163997,1.256997455470738,0.10256282326331734,0.12434514249987905,0.15516833961760143,1.716629940576544e-07,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,1,2622,0.6858638743455497,0.7974828375286042,0.8844393592677345,2,0.7659033078880407,0.8774655324385903,0.20032762893113143,66,0.1340966921119593,1.2112890922959574,1.2391857506361323,0.06925111011325646,0.18516587816532626,0.2070555036147384,4.951077339820377e-13,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,2,2622,0.6858638743455497,0.7986270022883295,0.8985507246376812,2,0.7608142493638677,0.888269387483577,0.20650601207404085,66,0.13918575063613237,1.24790236460717,1.2391857506361323,0.10457516339869288,0.1722553222562192,0.20000410960311507,3.493004057372185e-12,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,3,2622,0.6858638743455497,0.7951945080091534,0.900839054157132,2,0.7862595419847328,0.893541386020057,0.17811704834605602,66,0.11374045801526722,1.2620137299771168,1.282442748091603,0.15359477124182996,0.14395154621723166,0.17049030989832156,5.8540129352817916e-09,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,4,2622,0.6858638743455497,0.795957284515637,0.9168573607932876,2,0.8600508905852418,0.9158933293419149,0.10687022900763354,66,0.039949109414758266,1.3230358504958046,1.3053435114503817,0.1427015250544661,0.08336455884864195,0.11595930123048366,0.00022557518869767993,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,5,2622,0.6858638743455497,0.7971014492753623,0.8897787948131197,2,0.7633587786259542,0.8845523790517055,0.21628498727735368,66,0.13664122137404577,1.2475209763539283,1.256997455470738,0.10072510768514342,0.17131937537914127,0.19969588936948415,3.798243844041895e-12,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,6,2622,0.6858638743455497,0.7944317315026698,0.88558352402746,2,0.8040712468193384,0.8841033444760432,0.15267175572519087,66,0.09592875318066163,1.2456140350877194,1.2697201017811706,0.16032197442166018,0.12800610228074172,0.1736889509895582,2.775541155478532e-09,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,7,2622,0.6858638743455497,0.7932875667429443,0.897025171624714,2,0.7913486005089059,0.891545676794891,0.17302798982188294,66,0.10865139949109415,1.2749809305873379,1.3511450381679388,0.1297709923664121,0.19520577530058084,0.22912064767345094,6.9516481947225655e-16,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,8,2622,0.6858638743455497,0.8054919908466819,0.8909229595728452,2,0.8091603053435115,0.8879159806416204,0.15815995609439704,66,0.09083969465648856,1.2326468344774981,1.27735368956743,0.09107917976350843,0.15635407292421302,0.1961273839978904,9.925610529077044e-12,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.7,9,2622,0.6858638743455497,0.7871853546910755,0.8840579710144928,2,0.7786259541984732,0.8797398094097689,0.1806615776081425,66,0.12137404580152678,1.2238749046529367,1.213740458015267,0.04408022751085161,0.14214337398494792,0.16379165682074254,2.6681438835747785e-08,0.9496567505720824,0.700228832951945
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,0,2622,0.6858638743455497,0.7807017543859649,0.8810068649885584,2,0.7958015267175572,0.8804814883071281,0.16412213740458015,66,0.1041984732824428,1.2330282227307399,1.2709923664122138,0.11032813757917292,0.14446494363091897,0.1839192542515955,7.158681451562257e-13,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,1,2622,0.6858638743455497,0.7932875667429443,0.879862700228833,2,0.7652671755725191,0.8763397577039099,0.2029666236650921,66,0.1347328244274809,1.2070938215102975,1.2442748091603053,0.07654926913489235,0.20086264276611768,0.22872201078453488,9.910343314638799e-20,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,2,2622,0.6858638743455497,0.8024408848207475,0.8993135011441648,2,0.7767175572519084,0.8946132040699535,0.1940575380466939,66,0.12328244274809164,1.2494279176201373,1.251908396946565,0.10419313850063538,0.16824610115459945,0.19722891303240456,9.382358907397947e-15,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,3,2622,0.6858638743455497,0.7932875667429443,0.8962623951182304,2,0.7919847328244275,0.8933474058411012,0.17366412213740456,66,0.10801526717557253,1.2589626239511824,1.2729007633587786,0.14485387547649298,0.14508605379576686,0.16383833385485266,2.6671969281164894e-10,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,4,2622,0.6858638743455497,0.8016781083142639,0.9202898550724637,2,0.8702290076335878,0.9202159131691514,0.09923664122137399,66,0.02977099236641223,1.3180778032036613,1.3148854961832062,0.14612452350698857,0.09740765244472827,0.12948173105611305,1.3622153735208427e-06,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,5,2622,0.6858638743455497,0.7917620137299771,0.8867276887871853,2,0.7690839694656488,0.8838114833603306,0.20038167938931295,66,0.1309160305343512,1.2475209763539283,1.25,0.10419313850063516,0.16156056697812377,0.1857839891135869,3.928748170094989e-13,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,6,2622,0.6858638743455497,0.7993897787948131,0.8863463005339436,2,0.8053435114503816,0.886044817016984,0.15839694656488557,66,0.09465648854961839,1.236460717009916,1.2595419847328244,0.16499510170034037,0.12634868084881032,0.16862842838326578,6.938440574177146e-11,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,7,2622,0.6858638743455497,0.7906178489702517,0.8977879481311976,2,0.8206106870229007,0.8962124261617699,0.14254052009272822,66,0.07938931297709928,1.2738367658276124,1.3549618320610688,0.15076335877862612,0.17217896743880856,0.2111480217437181,7.566165299897689e-17,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,8,2622,0.6858638743455497,0.7974828375286042,0.88558352402746,2,0.7900763358778626,0.8836556834825455,0.17815746335974858,66,0.10992366412213739,1.2337909992372236,1.2729007633587786,0.09529860228716647,0.18239775425629912,0.21442995510082302,2.2502721080740425e-17,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.6,9,2622,0.6858638743455497,0.7814645308924485,0.8806254767353165,2,0.7900763358778626,0.8793666401544177,0.166030534351145,66,0.10992366412213739,1.2215865751334858,1.2270992366412214,0.04740438616060594,0.13796623532951935,0.16050909990612652,6.686870925093429e-10,0.9496567505720824,0.6003051106025934
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,0,2622,0.6858638743455497,0.7845156369183829,0.8813882532418001,3,0.8061068702290076,0.8813314559672314,0.15425898342952893,1245,0.0938931297709924,1.2254004576659039,1.2748091603053435,0.10255306274436782,0.14779828247315538,0.17887898415458112,3.290472935235553e-14,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,1,2622,0.6858638743455497,0.7875667429443173,0.8749046529366895,2,0.7633587786259542,0.8748388335505493,0.20920219698380182,66,0.13664122137404577,1.2051868802440884,1.2381679389312976,0.06591184137032191,0.20363105286866146,0.2322675287278259,9.607605708978044e-24,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,2,2622,0.6858638743455497,0.8024408848207475,0.8943554538520213,2,0.7801526717557252,0.8942992459504748,0.19240830385403085,66,0.1198473282442748,1.2448512585812357,1.2427480916030533,0.09650670266244643,0.16479619190441885,0.19255579659806657,2.0358873168062672e-16,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,3,2622,0.6858638743455497,0.7936689549961862,0.8901601830663616,2,0.7893129770992366,0.8901048454663936,0.17562604729100728,66,0.11068702290076338,1.2475209763539283,1.2625954198473281,0.1209178923850307,0.156268746261829,0.1772917256875856,5.6548587821216355e-14,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,4,2622,0.6858638743455497,0.795957284515637,0.9149504195270786,2,0.8625954198473282,0.9149186603984361,0.09624604356730593,66,0.037404580152671785,1.3135011441647597,1.3022900763358778,0.16832991994042068,0.10033649684455677,0.1279361371018756,1.7843913459771553e-07,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,5,2622,0.6858638743455497,0.7868039664378337,0.8844393592677345,2,0.7755725190839695,0.8843808182833737,0.18631772481846953,66,0.12442748091603051,1.2456140350877194,1.2473282442748093,0.09497765779184508,0.1587366123574417,0.1859529566084672,2.4718178685244057e-15,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,6,2622,0.6858638743455497,0.7982456140350878,0.8821510297482837,2,0.7969465648854962,0.8820948147458574,0.16494367901694285,66,0.10305343511450382,1.2322654462242564,1.250381679389313,0.1513824241295847,0.13866393123229118,0.17782650372365402,4.7237016450437636e-14,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,7,2622,0.6858638743455497,0.7890922959572845,0.8962623951182304,2,0.8137404580152672,0.896214624837088,0.15119856637497675,66,0.08625954198473285,1.2696414950419528,1.334351145038168,0.13313163284304608,0.17744735126350045,0.21045339708239386,1.5697969887923607e-19,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,8,2622,0.6858638743455497,0.7978642257818459,0.8863463005339436,2,0.7862595419847328,0.886286887916589,0.1832526531372184,66,0.11374045801526722,1.2307398932112892,1.2610687022900764,0.10713554272947312,0.192517390611185,0.22107832674239455,1.5565955915084403e-21,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,0,kept,0.4,THR,marginal_split,0.1,0.95,0.5,9,2622,0.6858638743455497,0.7818459191456903,0.8794813119755912,2,0.7908396946564885,0.8794282954757029,0.16342859802643828,66,0.10916030534351151,1.2238749046529367,1.2305343511450382,0.059837553528206966,0.14453570642139033,0.16661867376599387,2.1902992405723807e-12,0.9496567505720824,0.5
resnet50_erm,waterbirds,afr,1,kept,0.4,APS,marginal_split,0.1,0.95,0.95,0,2622,0.6858638743455497,0.782608695652174,0.8863463005339436,3,0.8265060240963855,0.9042898868200073,0.12803943044906907,1245,0.0734939759036145,1.2459954233409611,1.2931726907630523,0.15680905439941584,0.09515814941853494,0.16500336859420253,5.120976601550281e-16,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,1,kept,0.4,APS,marginal_split,0.1,0.95,0.95,1,2622,0.6858638743455497,0.8089244851258581,0.9057971014492754,2,0.7575757575757576,0.8822471705001825,0.20306681270536697,66,0.14242424242424245,1.2513348588863462,1.1818181818181819,0.11617378605330408,0.09370209866956355,0.16378574477166027,0.05620050426439462,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,1,kept,0.4,APS,marginal_split,0.1,0.95,0.95,2,2622,0.6858638743455497,0.7944317315026698,0.8985507246376812,2,0.7575757575757576,0.8820189850310332,0.21212121212121215,66,0.14242424242424245,1.27116704805492,1.303030303030303,0.0851405622489958,0.044075621301930136,0.16200739792289087,0.06066158267074447,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,1,kept,0.4,APS,marginal_split,0.1,0.95,0.95,3,2622,0.6858638743455497,0.7982456140350878,0.9038901601830663,3,0.8562248995983935,0.8955914567360351,0.0971887550200804,1245,0.04377510040160648,1.2658276125095347,1.334136546184739,0.13716684921504196,0.06227306706927895,0.14157020237814,6.75749433631424e-12,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,1,kept,0.4,APS,marginal_split,0.1,0.95,0.95,4,2622,0.6858638743455497,0.7967200610221206,0.9218154080854309,2,0.8787878787878788,0.9265516611902154,0.10606060606060608,66,0.021212121212121238,1.3409610983981692,1.2878787878787878,0.1389558232931727,0.055880247051506717,0.11342296201451131,0.3521875823560448,0.9496567505720824,0.9496567505720824
resnet50_erm,waterbirds,afr,1,kept,0.4,APS,marginal_split,0.1,0.95,0.95,5,2622,0.6858638743455497,0.7993897787948131,0.8985507246376812,2,0.8333333333333334,0.8999543629061701,0.13636363636363635,66,0.06666666666666665,1.268878718535469,1.303030303030303,0.08112449799196786,0.023753208771440427,0.10129463650590412,0.4918574048138455,0.9496567505720824,0.9496567505720824
