backbone,dataset,method,train_seed,condition,score,alpha,rho_cal,rho_test,split_seed,probe_auroc,worst_group_acc,gate_status,gate_floor,worst_group_cov,worst_group_set_size,marg_cov,mean_set_size
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8820375335120644,1.0509383378016086,0.897094268880557,1.0578468130690948
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8820375335120644,1.0536193029490617,0.8981655061596143,1.0763256561328334
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8949964763918252,0.9878787878787879,0.9096813069094805,1.0646089983931442
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8938689217758985,0.9885835095137421,0.9055302624531334,1.0649437600428495
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8941508104298802,1.0249471458773785,0.9136314943760043,1.107860203535083
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,1.0,0.8914033208355651,0.9993974290305303
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.868632707774799,1.0,0.8878548473486877,0.9993974290305303
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.029490616621984,0.8967595072308516,1.0435190144617033
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8350951374207188,1.034108527131783,0.8738618103910016,1.015532940546331
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8283298097251586,1.034108527131783,0.8704472415640064,1.015532940546331
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8348132487667371,1.1176885130373502,0.8755356186395287,1.0755222281735404
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,1.064343163538874,0.9176486341724692,1.0225629351901446
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,1.0589812332439679,0.9082083556507766,1.0225629351901446
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8873994638069705,1.0831099195710456,0.9094134975897161,1.0360203535083021
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8820295983086681,0.9804087385482735,0.8906668452062132,1.0354177825388324
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8800563777307964,0.9811134601832276,0.8820969469737547,1.0314675950723085
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8810429880197322,1.0624383368569414,0.894617032672737,1.097281735404392
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8903453136011276,0.9823819591261451,0.9178494911622924,1.0478709159078736
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.88907681465821,0.9832276250880903,0.9067354043920729,1.048205677557579
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8940098661028894,1.028893587033122,0.9205275843599358,1.08168184252812
dinov2_vitb14,celeba,erm,1,a_true,THR,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8521494009866103,1.1193798449612402,0.8810926620246384,1.0613283342260311
dinov2_vitb14,celeba,erm,1,b_pred_test,THR,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8521494009866103,1.1258632840028189,0.8800883770755222,1.0646089983931442
dinov2_vitb14,celeba,erm,1,c_pred_both,THR,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8521494009866103,1.1395348837209303,0.8817621853240493,1.101365827530798
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,1.2654155495978552,0.914301017675415,1.4088109266202464
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,1.2654155495978552,0.9067354043920729,1.4007096946973754
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8988019732205779,1.04876673713883,0.9096143545795393,1.4084092126405998
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8873994638069705,1.2654155495978552,0.9181173004820568,1.4422201392608462
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8873994638069705,1.2654155495978552,0.9159748259239422,1.4392742367434386
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8990838618745596,1.0766737138830162,0.9213310123192288,1.4630423138725228
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8903453136011276,1.7905567300916139,0.8962908409212641,1.4005757900374933
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8824524312896406,1.7747709654686399,0.8928093197643278,1.393746652383503
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.892600422832981,1.7770260747004933,0.8989019817889663,1.4161756829137655
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,1.2949061662198391,0.9088109266202464,1.3801553294054634
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,1.2949061662198391,0.9056641671130156,1.3778119978575254
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8993657505285412,1.0692036645525018,0.9115559721478308,1.4047937868237814
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8900804289544236,1.1206434316353888,0.8927423674343867,1.3662961971076593
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8842847075405215,1.7150105708245242,0.888926084627745,1.3641537225495448
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8873994638069705,1.1340482573726542,0.8933449384038564,1.3796197107659347
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.862861169837914,1.716138125440451,0.8841055168719871,1.3647562935190145
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8552501761804088,1.7106412966878084,0.8804900910551687,1.3626807712908409
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8706131078224102,1.7305144467935165,0.8886582753079807,1.3849089448312801
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8847184986595175,1.1340482573726542,0.9165104445634709,1.4153053026245312
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8847184986595175,1.1313672922252012,0.9108194965184788,1.4106186395286555
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.2815013404825737,0.91088644884842,1.403588644884842
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.126005361930295,0.8930771290840921,1.3843733261917515
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.1179624664879357,0.8903990358864489,1.3844402785216925
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8889358703312191,1.7532064834390415,0.89542046063203,1.4107525441885378
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8981233243967829,1.1635388739946382,0.9170460632029994,1.4121585431173005
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,1.158176943699732,0.9106855918585967,1.4065345474022497
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.1662198391420913,0.914234065345474,1.4118907337975362
dinov2_vitb14,celeba,erm,2,a_true,APS,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8645525017618041,1.7557434813248767,0.8816282806641671,1.392072844134976
dinov2_vitb14,celeba,erm,2,b_pred_test,APS,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8624383368569415,1.7496828752642706,0.8808918050348152,1.3905998928762722
dinov2_vitb14,celeba,erm,2,c_pred_both,APS,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8697674418604651,1.75461592670895,0.8845741831815748,1.406936261381896
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8900804289544236,1.2439678284182305,0.9138323513658275,1.4025174076057847
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8900804289544236,1.2439678284182305,0.9060658810926621,1.3941483663631495
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8982381959126146,1.0455250176180408,0.909279592929834,1.4025843599357257
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8971106412966878,1.0325581395348837,0.9175147295125871,1.4379351901446171
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8972515856236787,1.0343904157857646,0.9153722549544724,1.4349892876272095
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8972515856236787,1.0748414376321354,0.9205275843599358,1.4598286020353508
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8903453136011276,1.7833685694150812,0.8961569362613819,1.3957552222817353
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8824524312896406,1.7680056377730797,0.8926754151044456,1.3891269416175682
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927413671599718,1.7708245243128964,0.898701124799143,1.4124263524370648
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.2815013404825737,0.9088778789501875,1.375
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.2815013404825737,0.9054633101231923,1.3722549544724156
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8996476391825229,1.0694855532064835,0.911756829137654,1.4007096946973754
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8900804289544236,1.1206434316353888,0.8930771290840921,1.3610069630423138
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8842847075405215,1.7081042988019732,0.8892608462774505,1.3590653454740225
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8873994638069705,1.1340482573726542,0.8938136047134441,1.376673808248527
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.862861169837914,1.7106412966878084,0.8841055168719871,1.3591322978039635
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8552501761804088,1.704862579281184,0.8805570433851098,1.35705677557579
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8706131078224102,1.7244538407329104,0.8887921799678629,1.3814274236743438
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8847184986595175,1.1340482573726542,0.9164434922335297,1.4116898768077129
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8847184986595175,1.1313672922252012,0.9106855918585967,1.4070032137118371
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.2707774798927614,0.91088644884842,1.3989689341189073
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.126005361930295,0.8928762720942689,1.3781467595072308
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.1179624664879357,0.8899303695768612,1.3784815211569363
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8889358703312191,1.747568710359408,0.8952196036422068,1.4071371183717194
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.158176943699732,0.9163765399035887,1.406802356722014
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.155495978552279,0.910149973219068,1.4015131226566684
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8900804289544236,1.1635388739946382,0.9135645420460632,1.405998928762721
dinov2_vitb14,celeba,erm,2,a_true,RAPS,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8645525017618041,1.7498238195912614,0.8814943760042849,1.3863818960899839
dinov2_vitb14,celeba,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8622973925299506,1.744186046511628,0.8806909480449919,1.3852437064809855
dinov2_vitb14,celeba,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8699083861874559,1.7481324876673714,0.8847080878414569,1.4031199785752544
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,0.9571045576407506,0.9009775040171398,1.0486743438671666
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,0.9571045576407506,0.8891269416175683,1.0460632029994643
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,0,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8841437632135306,1.033967582804792,0.901178361006963,1.0846946973754688
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,0.9892761394101877,0.925682913765399,1.0458623460096412
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8954423592493298,0.9892761394101877,0.9218666309587573,1.0459962506695233
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,1,0.9987390225922181,0.20284697508896798,excluded,0.3,0.9002114164904863,1.0312896405919663,0.924009105516872,1.0810792715586501
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8793565683646113,1.0509383378016086,0.9014461703267274,1.0578468130690948
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8820375335120644,1.0509383378016086,0.897094268880557,1.0578468130690948
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,2,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8820375335120644,1.0536193029490617,0.8981655061596143,1.0763256561328334
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8949964763918252,0.9878787878787879,0.9096813069094805,1.0646089983931442
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8938689217758985,0.9885835095137421,0.9055302624531334,1.0649437600428495
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,3,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8941508104298802,1.0249471458773785,0.9136314943760043,1.107860203535083
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,1.0,0.8914033208355651,0.9993974290305303
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.868632707774799,1.0,0.8878548473486877,0.9993974290305303
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,4,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8927613941018767,1.029490616621984,0.8967595072308516,1.0435190144617033
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8350951374207188,1.034108527131783,0.8738618103910016,1.015532940546331
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8283298097251586,1.034108527131783,0.8704472415640064,1.015532940546331
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,5,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8348132487667371,1.1176885130373502,0.8755356186395287,1.0755222281735404
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,1.064343163538874,0.9176486341724692,1.0225629351901446
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8632707774798928,1.0589812332439679,0.9082083556507766,1.0225629351901446
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,6,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8873994638069705,1.0831099195710456,0.9094134975897161,1.0360203535083021
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8820295983086681,0.9804087385482735,0.8906668452062132,1.0354177825388324
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8800563777307964,0.9811134601832276,0.8820969469737547,1.0314675950723085
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,7,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8810429880197322,1.0624383368569414,0.894617032672737,1.097281735404392
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8903453136011276,0.9823819591261451,0.9178494911622924,1.0478709159078736
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.88907681465821,0.9832276250880903,0.9067354043920729,1.048205677557579
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,8,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8940098661028894,1.028893587033122,0.9205275843599358,1.08168184252812
dinov2_vitb14,celeba,erm,2,a_true,THR,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8521494009866103,1.1193798449612402,0.8810926620246384,1.0613283342260311
dinov2_vitb14,celeba,erm,2,b_pred_test,THR,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8521494009866103,1.1258632840028189,0.8800883770755222,1.0646089983931442
dinov2_vitb14,celeba,erm,2,c_pred_both,THR,0.1,0.95,0.95,9,0.9987390225922181,0.20284697508896798,excluded,0.3,0.8521494009866103,1.1395348837209303,0.8817621853240493,1.101365827530798
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,0,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8844256518675123,1.1932346723044398,0.9112212104981253,1.2566952329941081
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,0,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8844256518675123,1.1943622269203664,0.9102838778789502,1.2568291376539904
dinov2_vitb14,celeba,dfr,0,c_pred_both,APS,0.1,0.95,0.95,0,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8831571529245947,1.2300211416490485,0.9106855918585967,1.276044456347081
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,1,0.9987390225922181,0.8078291814946619,flagged,0.8,0.9011980267794222,1.2119802677942213,0.9027182645956079,1.2898366363149438
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,1,0.9987390225922181,0.8078291814946619,flagged,0.8,0.9000704721634954,1.3691331923890064,0.901914836636315,1.2882297803963578
dinov2_vitb14,celeba,dfr,0,c_pred_both,APS,0.1,0.95,0.95,1,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8873994638069705,1.198391420911528,0.9026513122656669,1.2708221746116766
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,2,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8820375335120644,1.2091152815013404,0.898701124799143,1.237747723620782
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,2,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8820375335120644,1.2091152815013404,0.8951526513122656,1.2362747723620782
dinov2_vitb14,celeba,dfr,0,c_pred_both,APS,0.1,0.95,0.95,2,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8123324396782842,1.1394101876675604,0.8929432244242099,1.206012319228709
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,3,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8605898123324397,1.1849865951742626,0.8910016068559186,1.2223486877343333
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,3,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8605898123324397,1.1849865951742626,0.8891269416175683,1.220474022495983
dinov2_vitb14,celeba,dfr,0,c_pred_both,APS,0.1,0.95,0.95,3,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8605898123324397,1.1849865951742626,0.8899303695768612,1.2167916443492233
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,4,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8793565683646113,1.193029490616622,0.9023165506159614,1.2202062131762186
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,4,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8820375335120644,1.195710455764075,0.90037493304767,1.223888591322978
dinov2_vitb14,celeba,dfr,0,c_pred_both,APS,0.1,0.95,0.95,4,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8632707774798928,1.1769436997319034,0.8996384574183182,1.2097616497054098
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,5,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8927613941018767,1.198391420911528,0.9116229244777718,1.264729512587038
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,5,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8927613941018767,1.198391420911528,0.9114890198178897,1.2676084627745046
dinov2_vitb14,celeba,dfr,0,c_pred_both,APS,0.1,0.95,0.95,5,0.9987390225922181,0.8078291814946619,flagged,0.8,0.9061662198391421,1.225201072386059,0.9123594001071237,1.271960364220675
dinov2_vitb14,celeba,dfr,0,a_true,APS,0.1,0.95,0.95,6,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8632707774798928,1.2332439678284182,0.9145018746652384,1.2668719871451526
dinov2_vitb14,celeba,dfr,0,b_pred_test,APS,0.1,0.95,0.95,6,0.9987390225922181,0.8078291814946619,flagged,0.8,0.8632707774798928,1.2332439678284182,0.9138993036957687,1.267876272094269
